,date,likes,rts,text,polarity,subjectivity
913,25-Oct-2020,67751.0,13832.0,suburban women are strong for president trump watch this clip,0.21666666666666665,0.36666666666666664
914,25-Oct-2020,0.0,6585.0,rt while past presidents have relied mostly on top down policy tools president has worked hard on job creati,-0.04930555555555557,0.39513888888888893
915,25-Oct-2020,56012.0,11546.0,in honor of maine,0.0,0.0
916,25-Oct-2020,0.0,9695.0,rt in maine with at an off the record stop where he was greeted by over 4 000 people where s sleepy jo,0.0,0.0
917,25-Oct-2020,71844.0,14087.0,biden dumped new hampshire in the dem primaries left early i had my first big victory there do it again,0.09727272727272726,0.2375757575757576
918,25-Oct-2020,74198.0,13793.0,great people vote for trump,0.8,0.75
919,25-Oct-2020,0.0,13277.0,rt pence hello north carolina the tar heel state needs to get out and vote for four more years of president,0.5,0.5
920,25-Oct-2020,180739.0,38685.0,congratulations to armenian prime minister nikol pashinyan and azerbaijani president ilham aliyev who just agreed to adhere to a cease fire effective at midnight many lives will be saved proud of my team amp steve biegun amp for getting the deal done,0.6333333333333334,0.7666666666666666
921,25-Oct-2020,69287.0,14510.0,thank you rabbis,0.0,0.0
922,25-Oct-2020,44373.0,9078.0,,0.0,0.0
923,25-Oct-2020,84299.0,14737.0,thank you maine maga,0.0,0.0
924,25-Oct-2020,0.0,7657.0,rt in maine medicare health plan premiums are down 27 under president,-0.15555555555555559,0.2888888888888889
925,25-Oct-2020,0.0,6240.0,rt president we are bringing drug prices way down,-0.15555555555555559,0.2888888888888889
926,25-Oct-2020,0.0,5173.0,rt president on the super v recovery,0.3333333333333333,0.6666666666666666
927,25-Oct-2020,68328.0,13810.0,he didn t stick around for the primaries either he left way early,0.05,0.15
928,25-Oct-2020,0.0,8882.0,rt joe biden is saying dark days are ahead is saying the best is yet to come,0.425,0.35
929,25-Oct-2020,0.0,5813.0,rt the people of n h turn out to see why hasn t been to the granite state yet,0.0,0.0
930,25-Oct-2020,0.0,6463.0,rt president how can biden make a deal with china when he s taken money from them for himself his son walked,0.0,0.0
931,25-Oct-2020,0.0,5234.0,rt president the media asks biden questions about ice cream they don t ask me questions like that,0.0,0.0
932,25-Oct-2020,63403.0,11195.0,,0.0,0.0
933,25-Oct-2020,0.0,9108.0,rt president in my second term i will pass another historic middle class tax cut,0.0,0.0
934,25-Oct-2020,0.0,4891.0,rt president s next stop maine historic partnerships between private sector state and federal government,0.0,0.125
935,25-Oct-2020,0.0,6812.0,rt president we are giving you a great new supreme court justice on monday,0.4681818181818182,0.6022727272727273
936,25-Oct-2020,43481.0,8839.0,amazing,0.6000000000000001,0.9
937,25-Oct-2020,61836.0,10595.0,thank you new hampshire,0.13636363636363635,0.45454545454545453
938,25-Oct-2020,118252.0,22039.0,congratulations to for his dogged pursuit as chairman of homeland of political corruption,0.0,0.1
939,25-Oct-2020,173849.0,30237.0,have a great maga gras rally today on our wonderful long island cut taxes stop crime vote for trump our city and state are a mess what do you have to lose thank you,0.39375,0.5812499999999999
940,25-Oct-2020,111930.0,30997.0,pennsylvania ballot mistakes made in my opinion on purpose by the democrat governor puts republicans in particular at great risk corrupt politics in pennsylvania must be investigated immediately by the way philadelphia is out of control,0.15555555555555556,0.6944444444444443
941,25-Oct-2020,206246.0,43658.0,so important to vote for republicans in the house break away from pelosi and her high taxing new radical left friends protect your 2nd amendment military vets and sooo much more,0.15662337662337664,0.3706493506493507
942,25-Oct-2020,84307.0,19732.0,is a bright star for pennsylvania military vets low taxes and your 2nd amendment will be totally protected his opponent is a weak and ineffective puppet for pelosi and her new radical left friends vote for sean parnell,0.045170454545454555,0.37869318181818185
943,25-Oct-2020,91721.0,15961.0,so true,0.35,0.65
944,25-Oct-2020,0.0,17391.0,rt we don t build walls because we hate the people on the outside we build walls because we love the people on the inside,-0.10000000000000002,0.5166666666666667
945,25-Oct-2020,0.0,41107.0,rt joe biden said he couldn t get anything done during his last eight years because he had a republican congress,0.0,0.06666666666666667
946,25-Oct-2020,0.0,14446.0,rt incredible the one public appearance joe biden does this weekend is a speech in pennsylvania that immediately turns into,0.45,0.48333333333333334
947,25-Oct-2020,0.0,10344.0,rt amp barack obama killed the coal industry and if elected he will come after oil amp gas is a ch,-0.2,0.0
948,25-Oct-2020,0.0,14748.0,rt here is the burisma email referenced about closing down any cases we need to bring the focus back to t,-0.07777777777777779,0.14444444444444446
949,25-Oct-2020,0.0,8273.0,rt murkowski had hoped to preemptively nuke the scotus nomination by playing games early in the process but once it became clea,0.1,0.3
950,25-Oct-2020,0.0,22777.0,rt joe biden brags about having the most extensive and inclusive voter fraud organization in the history of american pol,0.16666666666666666,0.27777777777777773
951,25-Oct-2020,0.0,6225.0,rt the least curious people in the country right now appear to be the credentialed news media a situation normally unique to ti,0.06517857142857142,0.7339285714285714
952,25-Oct-2020,0.0,6255.0,rt it s ok the post has weathered the vicissitudes of more than two centuries of american history we will endure this too,0.3333333333333333,0.3333333333333333
953,25-Oct-2020,0.0,7071.0,rt joe biden we have put together the most extensive voter fraud organization in the history of american politics https,0.16666666666666666,0.27777777777777773
954,25-Oct-2020,0.0,12393.0,rt yes i can i lost my brother in the sandy hook shooting and it was president who met with me heard my st,0.0,0.0
955,25-Oct-2020,0.0,17060.0,rt with the utmost respect i thank president for his leadership on the federal school safety report and for,0.0,0.0
956,25-Oct-2020,0.0,4515.0,rt joe biden is campaigning with a conspiracy theorist who questioned the legitimacy of the sandy hook shooting the shooting,0.0,0.0
957,25-Oct-2020,0.0,7001.0,rt the metadata on the biden family s pitch materials to the chinese communist party show that the doc was created on jim,0.0,0.0
958,25-Oct-2020,104375.0,16976.0,,0.0,0.0
959,25-Oct-2020,60391.0,11430.0,wisconsin vote maga,0.0,0.0
960,25-Oct-2020,81508.0,19792.0,as long as i am president i will always stand with the heroes of law enforcement joe biden won t,-0.05,0.4
961,25-Oct-2020,0.0,10695.0,rt joe biden amp surrogates are lying on 2 2 16 ukrainian prosecutor seizes property of burisma owner so he s clearly under i,0.10000000000000002,0.3833333333333333
962,25-Oct-2020,105675.0,23438.0,this is the most important election in the history of our country with your vote we will continue to bring back your jobs lower drug prices support our police protect the 2a defend our borders and ensure more products are proudly stamped with the phrase made in the usa,0.44000000000000006,0.6
963,25-Oct-2020,43652.0,8407.0,,0.0,0.0
964,25-Oct-2020,41303.0,7765.0,,0.0,0.0
965,25-Oct-2020,66507.0,11761.0,thank you wisconsin,0.0,0.0
966,25-Oct-2020,59072.0,17306.0,law enforcement is watching and involved so dishonest,-0.3,0.5
967,25-Oct-2020,0.0,8650.0,rt,0.0,0.0
968,25-Oct-2020,0.0,11749.0,rt crowd we love you we love you trump thank you guy in crowd we really do,0.39999999999999997,0.4666666666666666
969,25-Oct-2020,47874.0,7810.0,and a great show by tonight watched it on way from ohio to wisconsin,0.8,0.75
970,25-Oct-2020,0.0,9689.0,rt amen to that,0.0,0.0
971,25-Oct-2020,0.0,11115.0,rt this,0.0,0.0
972,25-Oct-2020,165743.0,17969.0,landed in wisconsin big crowd on my way,0.0,0.1
973,25-Oct-2020,72678.0,12578.0,thank you ohio vote,0.0,0.0
974,25-Oct-2020,57760.0,14361.0,what a terrible thing for biden to say rigged election,-1.0,1.0
975,24-Oct-2020,0.0,4508.0,rt tonight watch president s remarks from waukesha wisconsin at 8 00 pm et rsvp,0.0,0.0
976,24-Oct-2020,0.0,12120.0,rt people ask why the president fights so hard in court for ballot integrity why we have such an extensive election day oper,-0.09722222222222222,0.45833333333333326
977,24-Oct-2020,0.0,17879.0,rt president on his way to a massive maga rally in circleville ohio absolutely unbelievable ohio is trum,-0.125,1.0
978,24-Oct-2020,38913.0,7496.0,,0.0,0.0
979,24-Oct-2020,32243.0,6134.0,,0.0,0.0
980,24-Oct-2020,44288.0,8755.0,,0.0,0.0
981,24-Oct-2020,130743.0,19468.0,great to be in ohio leaving now for wisconsin see you in a little while,0.30625,0.625
982,24-Oct-2020,56246.0,9730.0,thank you ohio vote,0.0,0.0
983,24-Oct-2020,136222.0,13733.0,just landed in ohio see you in a little while,-0.1875,0.5
984,24-Oct-2020,191870.0,32966.0,nobody is showing up for obama s hate laced speeches 47 people no energy but still better than joe,-0.15000000000000002,0.7
985,24-Oct-2020,202342.0,29971.0,america first,0.25,0.3333333333333333
986,24-Oct-2020,371989.0,52831.0,make america great again,0.8,0.75
987,24-Oct-2020,122396.0,23554.0,joe biden biggest tax increase in history and the complete obliteration of your second amendment,0.05,0.2
988,24-Oct-2020,44415.0,9063.0,,0.0,0.0
989,24-Oct-2020,0.0,45759.0,rt for years joe biden fought to cut your social security and medicare a fact which joe falsely denied last night this,-0.12222222222222225,0.24444444444444444
990,24-Oct-2020,208077.0,31098.0,debate poll average 89 trump 11 sleepy joe biden,-0.15,0.39999999999999997
991,24-Oct-2020,0.0,4330.0,rt trump 2020,0.0,0.0
992,24-Oct-2020,0.0,24501.0,rt thank you megyn,0.0,0.0
993,24-Oct-2020,0.0,36006.0,rt yesterday granted duke tanner clemency after 16 years in prison he was sentenced to life in prison fo,0.0,0.0
994,24-Oct-2020,0.0,37654.0,rt president makes it look easy but you cannot overstate the historic wins he has achieved on the world stage,0.24444444444444446,0.3444444444444445
995,24-Oct-2020,0.0,5786.0,rt is fighting to make sure all americans have the chance to succeed black prison rates are the lowest,0.16666666666666669,0.6611111111111111
996,24-Oct-2020,32426.0,5695.0,an apprentice champion check out his very interesting new book,0.3931818181818182,0.5522727272727272
997,24-Oct-2020,0.0,3976.0,rt i call him mr president out of respect for the office he holds,0.0,0.0
998,24-Oct-2020,109353.0,16484.0,quick stop in north carolina with a wonderful indian tribe and guests then off to two big rallies in ohio and wisconsin see you later,0.3333333333333333,0.4
999,24-Oct-2020,36318.0,7645.0,trump predicts 35 growth in q3 we re coming back stronger via would be biggest ever,0.0,0.0
1000,24-Oct-2020,31280.0,6854.0,pence voters know biden and harris are going to pack the court via with the radical left can t let this happen vote,0.0,0.0
1001,24-Oct-2020,44781.0,9108.0,presidential promises kept justice barrett will fairly apply and honor the law for decades via,0.7,0.9
1002,24-Oct-2020,34431.0,8488.0,trump biden works for big tech big media they keep scandals quiet via,0.0,0.17777777777777778
1003,24-Oct-2020,29239.0,5425.0,voteearlyday maga,0.0,0.0
1004,24-Oct-2020,24974.0,6345.0,carney joe biden s energy plan would eviscerate wisconsin sand miners via,0.0,0.0
1005,24-Oct-2020,52075.0,14830.0,,0.0,0.0
1006,24-Oct-2020,0.0,6189.0,rt joe biden would put 19 million american jobs on the chopping block with his radical energy agenda,0.0,0.0
1007,24-Oct-2020,0.0,6706.0,rt is the fighter we elected in 2016 and when we reelect him for four more years the best is yet to com,0.75,0.4
1008,24-Oct-2020,0.0,3533.0,rt new nrsc ad in misen radical left policies would hurt michiganders if peters wins michigan loses,0.03409090909090909,0.18863636363636363
1009,24-Oct-2020,0.0,3513.0,rt help us win big in michigan sign up for our youth deployment gotv for amp save america from s,0.4,0.25
1010,24-Oct-2020,36322.0,10022.0,,0.0,0.0
1011,24-Oct-2020,0.0,5941.0,rt entering oct obama 12 149 1m hillary 16 165 0m trump 20 251 6m trump has ra,0.0,0.0
1012,24-Oct-2020,0.0,4428.0,rt everyone go vote early in person,0.1,0.3
1013,24-Oct-2020,56871.0,10898.0,,0.0,0.0
1014,24-Oct-2020,148598.0,35389.0,the fake news is talking about cases cases cases this includes many low risk people media is doing everything possible to create fear prior to november 3rd the cases are up because testing is way up by far the most and best in the world mortality rate is down 85 plus,0.14444444444444443,0.4888888888888888
1015,24-Oct-2020,384023.0,39198.0,just voted a great honor,0.8,0.75
1016,24-Oct-2020,120455.0,21887.0,our economy is doing great and is ready to set new records best ever again biden will destroy everything with his massive tax increases don t let it happen,0.3227272727272727,0.5007575757575757
1017,24-Oct-2020,0.0,9678.0,rt donald trump the most pro jewish president,0.25,0.25
1018,24-Oct-2020,0.0,21828.0,rt did joe biden just say we have a good relationship with hitler at one point no we did not joe,0.7,0.6000000000000001
1019,24-Oct-2020,0.0,8657.0,rt stahl s ignorance of the spying on is shocking,-1.0,1.0
1020,24-Oct-2020,0.0,11421.0,rt video of biden saying he would eliminate fracking,0.0,0.0
1021,24-Oct-2020,0.0,12143.0,rt the president nailed biden over and over again about his 47 year career and failure to accomplish so much of what biden,-0.05833333333333335,0.25
1022,24-Oct-2020,0.0,14898.0,rt the corrupt biden family,-0.5,1.0
1023,24-Oct-2020,52787.0,14366.0,carney joe biden s energy plan would eviscerate wisconsin sand miners via wisconsin would be badly hurt because biden would definitely end fracking no more sand mine usage,-0.3166666666666666,0.5555555555555555
1024,24-Oct-2020,0.0,11236.0,rt another terrific trump foreign policy accomplishment,-0.0625,0.5625
1025,24-Oct-2020,146016.0,33168.0,if i do not sound like a typical washington politician it s because i m not a politician if i do not always play by the rules of the washington establishment it s because i was elected to fight for you harder than anyone ever has before,-0.15555555555555556,0.3
1026,24-Oct-2020,189025.0,35593.0,i could not sit by and watch them take advantage of you anymore they are coming after me because i am standing in their way and standing guard for this country we love,0.5,0.6
1027,24-Oct-2020,163429.0,30429.0,for years i watched one betrayal after another as politicians like joe biden sold out american workers at every turn shattering the lives of millions of american families while their families raked in millions of dollars,0.0,0.0
1028,24-Oct-2020,260854.0,59715.0,joe biden is a corrupt politician and he s compromised china is desperate for biden to win because if biden wins china wins and china will own america this corruption is exactly why i decided to run for president in the first place,0.175,0.5479166666666667
1029,24-Oct-2020,128517.0,45759.0,for years joe biden fought to cut your social security and medicare a fact which joe falsely denied last night this video joe biden s own words was created by bernie sanders earlier this year to expose joe biden s atrocious record and egregious lies,-0.07777777777777779,0.5388888888888889
1030,24-Oct-2020,50183.0,10333.0,,0.0,0.0
1031,24-Oct-2020,71847.0,11976.0,thank you pensacola florida together we are going to make america great again,0.8,0.75
1032,23-Oct-2020,99877.0,18900.0,thank you to all of the great american patriots in the villages florida maga,0.4,0.375
1033,23-Oct-2020,54466.0,14071.0,,0.0,0.0
1034,23-Oct-2020,53845.0,17559.0,,0.0,0.0
1035,23-Oct-2020,76218.0,18057.0,,0.0,0.0
1036,23-Oct-2020,152479.0,29536.0,on the 37th anniversary of the horrendous attack on our united states marines sailors and soldiers in beirut we honor the 241 heroes who lost their lives that day we will never forget them semper fi,0.0,0.0
1037,23-Oct-2020,49141.0,14098.0,,0.0,0.0
1038,23-Oct-2020,134645.0,25809.0,joe biden s response to the h1n1 swine flu far less lethal than covid 19 was one of the weakest and worst in the history of fighting epidemics and pandemics it was pathetic those involved have said joe didn t have a clue,-0.5166666666666666,0.7666666666666666
1039,23-Oct-2020,0.0,4895.0,rt my new book separates fact from fiction in the covid 19 epidemic covid the politics of fear and the power of science is,0.13636363636363635,0.45454545454545453
1040,23-Oct-2020,188487.0,43901.0,biden said he is going to transition out of fracking by 2025 i hope texas pennsylvania ohio oklahoma north dakota and all of the rest were listening last night high energy prices massive jobs losses vote trump,0.05333333333333334,0.5355555555555555
1041,23-Oct-2020,193614.0,36573.0,joe biden was very disrespectful to president obama at last night s debate when he said that he joe was vice president not president when trying to make excuses for their failed immigration policies i wonder what o was thinking when he heard that one,-0.09999999999999999,0.2222222222222222
1042,23-Oct-2020,0.0,47440.0,rt yesterday granted duke tanner clemency after 16 years in prison duke was sentenced to life in prison fo,0.0,0.0
1043,23-Oct-2020,51692.0,10647.0,today is the last day to register to vote in person in the great state of nebraska get everything you need to cast your vote and make america great again below,0.5333333333333333,0.5222222222222223
1044,23-Oct-2020,211791.0,51256.0,huge win today for the united states and for peace in the world sudan has agreed to a peace and normalization agreement with israel with the united arab emirates and bahrain that s three arab countries to have done so in only a matter of weeks more will follow,0.42500000000000004,0.7
1045,23-Oct-2020,0.0,13683.0,rt joe biden just lost texas pennsylvania oklahoma ohio alaska trying to follow aoc 3 s plan on energy trump2020l,0.0,0.0
1046,23-Oct-2020,0.0,25696.0,rt i guarantee it was the 1st time millions of americans learned the kids in cages was obama not trump because the medi,0.0,0.0
1047,23-Oct-2020,173561.0,24501.0,thank you megyn,0.0,0.0
1048,23-Oct-2020,193006.0,49010.0,11 days maga,0.0,0.0
1049,23-Oct-2020,67436.0,12154.0,,0.0,0.0
1050,23-Oct-2020,114649.0,17007.0,,0.0,0.0
1051,23-Oct-2020,127893.0,18881.0,,0.0,0.0
1052,23-Oct-2020,150162.0,19998.0,,0.0,0.0
1053,23-Oct-2020,99776.0,14619.0,,0.0,0.0
1054,23-Oct-2020,250739.0,35130.0,,0.0,0.0
1055,23-Oct-2020,0.0,13780.0,rt regan absolutely outstanding job by the president tonight he was measured precise and convincing biden was typical politic,0.3083333333333333,0.79375
1056,23-Oct-2020,0.0,11295.0,rt has the ball and can t run out the clock a redwave is coming big guy debates2020 http,0.0,0.1
1057,23-Oct-2020,0.0,8800.0,rt,0.0,0.0
1058,23-Oct-2020,0.0,10579.0,rt,0.0,0.0
1059,23-Oct-2020,0.0,10746.0,rt all night has been sharp clear in charge of the issues this is a man who ran to be potus because he,-0.01249999999999999,0.5666666666666667
1060,23-Oct-2020,0.0,15888.0,rt loves his job amp showed it tonight he was hopeful amp optimistic negative amp backward looking,-0.3,0.4
1061,23-Oct-2020,0.0,23895.0,rt this is not a win for trump it s a complete annihilation biden hasn t had one good moment and has been crushed on every qu,0.07499999999999998,0.37500000000000006
1062,23-Oct-2020,0.0,12333.0,rt trump won the night on points but trump wins tomorrow big when they roll the tape on fracking oil russian disinform,0.09999999999999999,0.10000000000000002
1063,23-Oct-2020,0.0,8241.0,rt president won the debate why didn t you do that four years ago i ran because of you because you,0.0,0.0
1064,23-Oct-2020,0.0,20396.0,rt biden s message tonight at the debate was pretty simple he ll lock down the entire country raise taxes and destroy the u s,-0.02111111111111112,0.4542063492063493
1065,23-Oct-2020,0.0,25829.0,rt,0.0,0.0
1066,23-Oct-2020,248356.0,78723.0,as per your request joe,0.0,0.0
1067,23-Oct-2020,0.0,21002.0,rt president trump was outstanding i couldn t be prouder biden was making faces and was very dishonest about some of hi,0.05499999999999999,0.7625
1068,23-Oct-2020,0.0,18821.0,rt winning winning winning,0.5,0.75
1069,23-Oct-2020,0.0,33999.0,rt trump won this debate handily biden wasn t a force at all trump was substantive on point well tempered definitely hel,0.3,0.7
1070,23-Oct-2020,0.0,20437.0,rt i don t know why thinks he can continue to lie about this he wants to ban fracking and end all fossil fuels like,0.2,0.1
1071,23-Oct-2020,0.0,9754.0,rt president excels at communicating directly to the american people joe biden communicates to the dc b,0.05,0.2
1072,23-Oct-2020,0.0,11714.0,rt trump won the debate this one wasn t close,0.0,0.0
1073,23-Oct-2020,0.0,12010.0,rt solid debate trump won,0.0,0.1
1074,23-Oct-2020,0.0,13916.0,rt president trump won the debate as for joe get ready for a good fact check tomorrow,0.44999999999999996,0.55
1075,23-Oct-2020,0.0,10962.0,rt hunter biden s emails are not russian disinformation they are real period,0.1,0.15000000000000002
1076,23-Oct-2020,0.0,10891.0,rt getting ready to depart tennessee debates2020,0.2,0.5
1077,23-Oct-2020,0.0,16279.0,rt tonight on stage you saw a president who has accomplished more in 47 months than the politician on the other side has eve,0.19166666666666665,0.4583333333333333
1078,23-Oct-2020,382803.0,127511.0,here you go,0.0,0.0
1079,23-Oct-2020,0.0,8093.0,rt live presidential debate debates2020 text vote to 88022,0.13636363636363635,0.5
1080,22-Oct-2020,171659.0,35495.0,just signed an order to support the workers of delphi corporation and make sure that we protect the pensions of all american workers obama biden failed american workers and failed the workers of delphi i always put american workers first,-0.03571428571428571,0.26031746031746034
1081,22-Oct-2020,92358.0,19247.0,suburban women want safety amp security joe biden cannot give that to anyone,0.0,0.0
1082,22-Oct-2020,133939.0,20342.0,just left the white house for the great state of tennessee,0.26666666666666666,0.25
1083,22-Oct-2020,177402.0,48469.0,wow today s story on joe biden s corruption is a monster many witnesses to a crime against our country this isn t going away even the lamestream media is starting to say it must be covered,0.19999999999999998,0.5333333333333333
1084,22-Oct-2020,151400.0,28924.0,biden wants to pack the court with radical left crazies he doesn t even want to make a list to explain who they are can t let this happen,0.1,0.05
1085,22-Oct-2020,130448.0,26931.0,finally suburban women are flocking over to us they realize that i am saving the suburbs the american dream i terminated the regulation that would bring projects and crime to suburbia not on my watch biden will bring the regulation back but bigger and worse,-0.08,0.22000000000000003
1086,22-Oct-2020,201372.0,35558.0,obama is campaigning for us every time he speaks people come over to our side he didn t even want to endorse sleepy joe did so long after primaries were over,-0.05,0.4
1087,22-Oct-2020,109297.0,30034.0,look at the bias hatred and rudeness on behalf of 60 minutes and cbs tonight s anchor kristen welker is far worse maga,-0.15000000000000002,0.8
1088,22-Oct-2020,111943.0,20982.0,really good polling numbers as people realize all that we have done rasmussen approval rating just out 52 approval rating in the republican party 96 thank you,0.7,0.6000000000000001
1089,22-Oct-2020,295977.0,47559.0,judiciary committee approves judge barrett moves to full senate for final vote big day for america,0.11666666666666665,0.55
1090,22-Oct-2020,140457.0,26386.0,polls are totally fake just like they were in 2016 i am leading in all of the states mentioned which you will soon see i thought fox was getting rid of its pollster sadly it never happened,-0.125,1.0
1091,22-Oct-2020,81491.0,12653.0,to be around to vote for president trump over 300 wins and 2 national championships thank you to florida state for giving us bobby bowden,0.3,0.2
1092,22-Oct-2020,119496.0,19904.0,the great bobby bowden one of the best coaches ever in college football on his full recovery from covid 19 america is the greatest country this side of heaven i ve had a chance to get a lot of wins in my life but i really wanted to win this one because i wanted,0.6357142857142858,0.48571428571428577
1093,22-Oct-2020,115915.0,32737.0,i will soon be giving a first in television history full unedited preview of the vicious attempted takeout interview of me by lesley stahl of watch her constant interruptions amp anger compare my full flowing and magnificently brilliant answers to their q s,0.021428571428571415,0.5666666666666667
1094,22-Oct-2020,85069.0,15123.0,virginia,0.0,0.0
1095,22-Oct-2020,93359.0,17481.0,depression,0.0,0.0
1096,22-Oct-2020,60135.0,19064.0,ratcliffe iran and russia have obtained voter info iran has tried to damage president trump via,0.0,0.0
1097,22-Oct-2020,210030.0,58722.0,i am not just running against biden i am running against the corrupt media the big tech giants and the washington swamp it is time to send a message to these wealthy liberal hypocrites by delivering joe biden a thundering defeat on november 3rd maga,0.0,0.525
1098,22-Oct-2020,127295.0,27405.0,i did more in 47 months than biden did in 47 years a vote for republicans is a vote for safe communities great jobs and a limitless future for all americans,0.45,0.46875
1099,22-Oct-2020,116454.0,27508.0,for years you had a president who apologized for america now you have a president who is standing up for america and standing up for you so get your friends get your family get your neighbors and co workers and get out and vote together we are going to maga,0.0,0.0
1100,22-Oct-2020,156624.0,39675.0,if i do not sound like a typical washington politician it s because i m not a politician if i do not always play by the rules of the washington establishment it s because i was elected to fight for you harder than anyone ever has before,-0.15555555555555556,0.3
1101,22-Oct-2020,56227.0,14061.0,the first thing washington democrats will do if biden is elected is pack the supreme court with radical left judges who will eliminate your 2nd amendment,0.08333333333333333,0.1111111111111111
1102,22-Oct-2020,49071.0,13448.0,the radical biden harris agenda is projected to slash the typical american s income by 6 500 per year they will raise taxes by 4 trillion dollars triggering a mass exodus of jobs out of america and into foreign countries,-0.09722222222222221,0.20833333333333334
1103,22-Oct-2020,72187.0,13226.0,thank you north carolina,0.0,0.0
1104,22-Oct-2020,71016.0,14344.0,my great honor,0.8,0.75
1105,22-Oct-2020,0.0,4630.0,rt tonight watch president s remarks from gastonia north carolina at 7 00 pm et rsvp,0.0,0.0
1106,21-Oct-2020,42764.0,13052.0,exclusive forgotten by obama biden auto bailout delphi workers refuse to forget what was taken from them part one via biden was a disaster on this all talk and no action remember and vote,-0.05,0.1
1107,21-Oct-2020,59253.0,13499.0,multiple pro trump demonstrations planned in cincinnati area via,0.0,0.0
1108,21-Oct-2020,52308.0,12251.0,pennsylvania trump voters show passion he s a man that wants to do it all for america via,0.2,0.1
1109,21-Oct-2020,61348.0,18972.0,wsj editorial board joe biden must answer questions about hunter biden and china via,0.0,0.0
1110,21-Oct-2020,54054.0,9518.0,see you soon north carolina,0.0,0.0
1111,21-Oct-2020,101654.0,18236.0,should take care of our people it wasn t their fault that the plague came in from china,0.0,0.0
1112,21-Oct-2020,147583.0,34632.0,just don t see any way nancy pelosi and cryin chuck schumer will be willing to do what is right for our great american workers or our wonderful usa itself on stimulus their primary focus is bailing out poorly run and high crime democrat cities and states,0.31196428571428575,0.5844642857142857
1113,21-Oct-2020,30587.0,7676.0,michelle fischbach is running for congress in minnesota she strongly supports our brave law enforcement the second amendment your families and our incredible farmers michelle has my complete and total endorsement mn07,0.37222222222222223,0.6305555555555555
1114,21-Oct-2020,30381.0,7387.0,will be a terrific congressman for illinois a successful businessman he will create jobs lower taxes defend law amp order and protect your second amendment from the radical left jim has my complete and total endorsement il14,0.14166666666666666,0.5166666666666667
1115,21-Oct-2020,27321.0,6719.0,eric esshaki will be a tremendous advocate for michigan and the first chaldean in congress he will help us lower your taxes defend your second amendment and deliver great healthcare eric has my complete and total endorsement mi11,0.24722222222222223,0.5388888888888889
1116,21-Oct-2020,25536.0,6180.0,paul junge will be a great congressman for michigan he helped secure our border in my administration and he will help us lower your taxes create jobs and put america first in congress paul has my complete and total endorsement mi08,0.31000000000000005,0.5666666666666667
1117,21-Oct-2020,24160.0,5857.0,jim marchant will be an incredible congressman for nevada unlike his radical left opponent jim is strong on jobs law enforcement our military amp vets and your second amendment jim has my complete and total endorsement nv04,0.19047619047619047,0.4119047619047619
1118,21-Oct-2020,44175.0,11310.0,will be an incredible congressman for nevada a former professional wrestler he will fight for lower taxes better education and more jobs and he will always support our brave law enforcement dan has my complete and total endorsement nv03,0.3625,0.51875
1119,21-Oct-2020,37742.0,9223.0,congresswoman is doing a terrific job for new york she fiercely defends us and exposes the radical left s lies strong on our second amendment vets military and new york law enforcement elise has my complete and total endorsement ny21,0.07845117845117844,0.4324915824915825
1120,21-Oct-2020,24602.0,5841.0,congressman is doing a great job for the people of wisconsin he fights hard for wisconsin s incredible workers our brave law enforcement and your second amendment bryan has my complete and total endorsement wi01,0.32976190476190476,0.6202380952380953
1121,21-Oct-2020,25418.0,5961.0,congressman darin lahood is a fighter for illinois a strong supporter of our maga agenda he is helping us drain the swamp deliver for our farmers and defend your second amendment darin has my complete and total endorsement il18,0.13333333333333333,0.4708333333333333
1122,21-Oct-2020,43282.0,9916.0,congressman ken buck is a champion for the incredible people of colorado he is strong on law amp order low taxes border security our military amp vets and he will always defend your second amendment ken has my complete and total endorsement co04,0.19047619047619047,0.45476190476190476
1123,21-Oct-2020,48092.0,12432.0,senator delivers for mississippi she helped us cut your taxes secure our border and defend the second amendment cindy s opponent mike espy is a corrupt politician who will raise your taxes and open your borders vote for cindy mssen,-0.024999999999999994,0.525
1124,21-Oct-2020,53612.0,10348.0,,0.0,0.0
1125,21-Oct-2020,61400.0,10514.0,,0.0,0.0
1126,21-Oct-2020,95863.0,14772.0,,0.0,0.0
1127,21-Oct-2020,90349.0,24611.0,kayleigh mcenany presenting lesley stahl with some of the many things we ve done for healthcare lesley had no idea,0.5,0.5
1128,21-Oct-2020,319781.0,68140.0,,0.0,0.0
1129,21-Oct-2020,168115.0,40435.0,your 401k s will crash with biden massive biden tax and regulation increases will destroy all that you have built additionally 180 million people will lose their private healthcare plans,-0.06666666666666667,0.4583333333333333
1130,21-Oct-2020,259543.0,55881.0,remember biden is going to raise your taxes at a level never seen before this will not only be very costly for you it will destroy our economy which is coming back very rapidly,0.04,0.32
1131,21-Oct-2020,69926.0,18580.0,great interview eric,0.8,0.75
1132,21-Oct-2020,0.0,6539.0,rt can t wait to watch,0.0,0.0
1133,21-Oct-2020,0.0,7839.0,rt trump on biden s press lids they put a lid a lid like a garbage can,0.0,0.0
1134,21-Oct-2020,0.0,6571.0,rt a career politician and the president of the united states will go head to head for round two in the fight for the oval office,-0.2,0.4
1135,21-Oct-2020,0.0,8046.0,rt new senate majority leader mitch mcconnell says the senate will vote to confirm judge amy coney barrett to the scotus,0.13636363636363635,0.45454545454545453
